TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Reward,MostlyReward,f,1058,1,25,71,0.5,0.5,0.5
Punishment,MostlyReward,f,1149,2,26,71,0.5,0.5,0.5
Reward,MostlyReward,f,1409,3,27,71,0.5,0.5,0.5
Punishment,MostlyReward,j,1228,4,28,71,0.5,0.5,0.5
Reward,MostlyReward,f,1080,5,29,71,0.5,0.5,0.5
Reward,MostlyReward,f,1104,6,30,71,0.5,0.5,0.5
Reward,MostlyReward,f,1133,7,31,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1110,0,32,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1284,1,33,71,0.5,0.5,0.5
Reward,MostlyPunishment,j,1599,2,34,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1396,3,35,71,0.5,0.5,0.5
Reward,MostlyPunishment,f,1250,4,36,71,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1166,5,37,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1118,6,38,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1205,7,39,71,0.5,0.5,0.5
Reward,MostlyReward,j,1100,0,40,71,0.5,0.5,0.5
Neutral,MostlyReward,j,1157,1,41,71,0.5,0.5,0.5
Reward,MostlyReward,f,1101,2,42,71,0.5,0.5,0.5
Reward,MostlyReward,f,1344,3,43,71,0.5,0.5,0.5
Reward,MostlyReward,j,1166,4,44,71,0.5,0.5,0.5
Reward,MostlyReward,f,1182,5,45,71,0.5,0.5,0.5
Neutral,MostlyReward,f,1078,6,46,71,0.5,0.5,0.5
Reward,MostlyReward,j,1148,7,47,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1078,0,48,71,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1094,1,49,71,0.5,0.5,0.5
Reward,MostlyPunishment,f,1137,2,50,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1071,3,51,71,0.5,0.5,0.5
Reward,MostlyPunishment,f,1305,4,52,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1152,5,53,71,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1362,6,54,71,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1045,7,55,71,0.5,0.5,0.5
Reward,MostlyReward,j,1339,0,56,71,0.5,0.5,0.5
Reward,MostlyReward,f,1120,1,57,71,0.5,0.5,0.5
Punishment,MostlyReward,j,1190,2,58,71,0.5,0.5,0.5
Reward,MostlyReward,f,1191,3,59,71,0.5,0.5,0.5
Punishment,MostlyReward,f,1259,4,60,71,0.5,0.5,0.5
Reward,MostlyReward,f,1066,5,61,71,0.5,0.5,0.5
Reward,MostlyReward,f,1142,6,62,71,0.5,0.5,0.5
Reward,MostlyReward,f,1218,7,63,71,0.5,0.5,0.5
Reward,MostlyReward,j,1049,0,0,72,0.5,0.5,0.5
Reward,MostlyReward,f,1240,1,1,72,0.5,0.5,0.5
Punishment,MostlyReward,f,1221,2,2,72,0.5,0.5,0.5
Reward,MostlyReward,f,1195,3,3,72,0.5,0.5,0.5
Reward,MostlyReward,j,1233,4,4,72,0.5,0.5,0.5
Reward,MostlyReward,f,2922,5,5,72,0.5,0.5,0.5
Neutral,MostlyReward,f,1087,6,6,72,0.5,0.5,0.5
Reward,MostlyReward,j,2116,7,7,72,0.5,0.5,0.5
Reward,MostlyPunishment,j,1149,0,8,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1092,1,9,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1399,2,10,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1139,3,11,72,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1407,4,12,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1452,5,13,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1118,6,14,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1178,7,15,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1118,0,16,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1209,1,17,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1278,2,18,72,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1215,3,19,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1222,4,20,72,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1282,5,21,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1400,6,22,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1129,7,23,72,0.5,0.5,0.5
Reward,MostlyReward,f,1082,0,24,72,0.5,0.5,0.5
Reward,MostlyReward,f,1131,1,25,72,0.5,0.5,0.5
Punishment,MostlyReward,j,1215,2,26,72,0.5,0.5,0.5
Reward,MostlyReward,f,1370,3,27,72,0.5,0.5,0.5
Punishment,MostlyReward,j,1426,4,28,72,0.5,0.5,0.5
Reward,MostlyReward,f,1490,5,29,72,0.5,0.5,0.5
Reward,MostlyReward,j,1147,6,30,72,0.5,0.5,0.5
Reward,MostlyReward,j,1188,7,31,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1093,0,32,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1084,1,33,72,0.5,0.5,0.5
Reward,MostlyPunishment,f,1055,2,34,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1132,3,35,72,0.5,0.5,0.5
Reward,MostlyPunishment,f,1106,4,36,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1098,5,37,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1357,6,38,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1150,7,39,72,0.5,0.5,0.5
Reward,MostlyReward,f,1066,0,40,72,0.5,0.5,0.5
Neutral,MostlyReward,j,1204,1,41,72,0.5,0.5,0.5
Reward,MostlyReward,j,1131,2,42,72,0.5,0.5,0.5
Reward,MostlyReward,f,1111,3,43,72,0.5,0.5,0.5
Reward,MostlyReward,j,1334,4,44,72,0.5,0.5,0.5
Reward,MostlyReward,j,1108,5,45,72,0.5,0.5,0.5
Neutral,MostlyReward,f,1199,6,46,72,0.5,0.5,0.5
Reward,MostlyReward,f,1131,7,47,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1120,0,48,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1156,1,49,72,0.5,0.5,0.5
Reward,MostlyPunishment,f,1118,2,50,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1315,3,51,72,0.5,0.5,0.5
Reward,MostlyPunishment,f,1144,4,52,72,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1072,5,53,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1089,6,54,72,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1096,7,55,72,0.5,0.5,0.5
Reward,MostlyReward,f,1117,0,56,72,0.5,0.5,0.5
Reward,MostlyReward,f,1087,1,57,72,0.5,0.5,0.5
Punishment,MostlyReward,j,1193,2,58,72,0.5,0.5,0.5
Reward,MostlyReward,j,1117,3,59,72,0.5,0.5,0.5
Punishment,MostlyReward,j,1099,4,60,72,0.5,0.5,0.5
Reward,MostlyReward,f,1078,5,61,72,0.5,0.5,0.5
Reward,MostlyReward,j,1156,6,62,72,0.5,0.5,0.5
Reward,MostlyReward,j,1084,7,63,72,0.5,0.5,0.5
Reward,MostlyReward,j,964,0,0,73,0.5,0.5,0.5
Reward,MostlyReward,j,1448,1,1,73,0.5,0.5,0.5
Punishment,MostlyReward,j,1591,2,2,73,0.5,0.5,0.5
Reward,MostlyReward,j,1176,3,3,73,0.5,0.5,0.5
Reward,MostlyReward,f,1253,4,4,73,0.5,0.5,0.5
Reward,MostlyReward,f,1406,5,5,73,0.5,0.5,0.5
Neutral,MostlyReward,f,1674,6,6,73,0.5,0.5,0.5
Reward,MostlyReward,f,1525,7,7,73,0.5,0.5,0.5
Reward,MostlyPunishment,j,1326,0,8,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1451,1,9,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1149,2,10,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1190,3,11,73,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1588,4,12,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1332,5,13,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1214,6,14,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1266,7,15,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1273,0,16,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1186,1,17,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1211,2,18,73,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1194,3,19,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1167,4,20,73,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1362,5,21,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1123,6,22,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1224,7,23,73,0.5,0.5,0.5
Reward,MostlyReward,f,1097,0,24,73,0.5,0.5,0.5
Reward,MostlyReward,f,1323,1,25,73,0.5,0.5,0.5
Punishment,MostlyReward,f,1213,2,26,73,0.5,0.5,0.5
Reward,MostlyReward,j,1223,3,27,73,0.5,0.5,0.5
Punishment,MostlyReward,j,1092,4,28,73,0.5,0.5,0.5
Reward,MostlyReward,f,1314,5,29,73,0.5,0.5,0.5
Reward,MostlyReward,j,1124,6,30,73,0.5,0.5,0.5
Reward,MostlyReward,f,1244,7,31,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1128,0,32,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1081,1,33,73,0.5,0.5,0.5
Reward,MostlyPunishment,f,1094,2,34,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1104,3,35,73,0.5,0.5,0.5
Reward,MostlyPunishment,j,1364,4,36,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1123,5,37,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1062,6,38,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1534,7,39,73,0.5,0.5,0.5
Reward,MostlyReward,j,1281,0,40,73,0.5,0.5,0.5
Neutral,MostlyReward,j,1124,1,41,73,0.5,0.5,0.5
Reward,MostlyReward,j,1121,2,42,73,0.5,0.5,0.5
Reward,MostlyReward,j,1093,3,43,73,0.5,0.5,0.5
Reward,MostlyReward,j,1212,4,44,73,0.5,0.5,0.5
Reward,MostlyReward,f,1115,5,45,73,0.5,0.5,0.5
Neutral,MostlyReward,j,1280,6,46,73,0.5,0.5,0.5
Reward,MostlyReward,j,1041,7,47,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1078,0,48,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1185,1,49,73,0.5,0.5,0.5
Reward,MostlyPunishment,j,1775,2,50,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1391,3,51,73,0.5,0.5,0.5
Reward,MostlyPunishment,f,1046,4,52,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1053,5,53,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1144,6,54,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1119,7,55,73,0.5,0.5,0.5
Reward,MostlyReward,j,1064,0,56,73,0.5,0.5,0.5
Reward,MostlyReward,j,1147,1,57,73,0.5,0.5,0.5
Punishment,MostlyReward,j,1111,2,58,73,0.5,0.5,0.5
Reward,MostlyReward,j,1204,3,59,73,0.5,0.5,0.5
Punishment,MostlyReward,f,1148,4,60,73,0.5,0.5,0.5
Reward,MostlyReward,j,1057,5,61,73,0.5,0.5,0.5
Reward,MostlyReward,f,1081,6,62,73,0.5,0.5,0.5
Reward,MostlyReward,f,1211,7,63,73,0.5,0.5,0.5
Reward,MostlyReward,j,1068,0,0,74,0.5,0.5,0.5
Reward,MostlyReward,j,1290,1,1,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1494,2,2,74,0.5,0.5,0.5
Reward,MostlyReward,j,1554,3,3,74,0.5,0.5,0.5
Reward,MostlyReward,j,1207,4,4,74,0.5,0.5,0.5
Reward,MostlyReward,j,1419,5,5,74,0.5,0.5,0.5
Neutral,MostlyReward,j,1090,6,6,74,0.5,0.5,0.5
Reward,MostlyReward,j,1225,7,7,74,0.5,0.5,0.5
Reward,MostlyPunishment,f,1255,0,8,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1177,1,9,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1146,2,10,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1163,3,11,74,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1599,4,12,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1281,5,13,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1281,6,14,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1741,7,15,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1274,0,16,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1115,1,17,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1605,2,18,74,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1169,3,19,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1091,4,20,74,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1218,5,21,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1272,6,22,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1275,7,23,74,0.5,0.5,0.5
Reward,MostlyReward,j,1209,0,24,74,0.5,0.5,0.5
Reward,MostlyReward,j,1230,1,25,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1075,2,26,74,0.5,0.5,0.5
Reward,MostlyReward,f,1093,3,27,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1217,4,28,74,0.5,0.5,0.5
Reward,MostlyReward,j,1410,5,29,74,0.5,0.5,0.5
Reward,MostlyReward,j,1141,6,30,74,0.5,0.5,0.5
Reward,MostlyReward,j,1055,7,31,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1527,0,32,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1052,1,33,74,0.5,0.5,0.5
Reward,MostlyPunishment,f,1038,2,34,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1360,3,35,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1246,4,36,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1226,5,37,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1135,6,38,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1442,7,39,74,0.5,0.5,0.5
Reward,MostlyReward,j,1485,0,40,74,0.5,0.5,0.5
Neutral,MostlyReward,j,1190,1,41,74,0.5,0.5,0.5
Reward,MostlyReward,j,1067,2,42,74,0.5,0.5,0.5
Reward,MostlyReward,j,1120,3,43,74,0.5,0.5,0.5
Reward,MostlyReward,j,1394,4,44,74,0.5,0.5,0.5
Reward,MostlyReward,f,1370,5,45,74,0.5,0.5,0.5
Neutral,MostlyReward,f,1169,6,46,74,0.5,0.5,0.5
Reward,MostlyReward,j,1267,7,47,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1258,0,48,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1120,1,49,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1464,2,50,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1067,3,51,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1065,4,52,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1150,5,53,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1460,6,54,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1058,7,55,74,0.5,0.5,0.5
Reward,MostlyReward,f,1400,0,56,74,0.5,0.5,0.5
Reward,MostlyReward,f,1069,1,57,74,0.5,0.5,0.5
Punishment,MostlyReward,f,1432,2,58,74,0.5,0.5,0.5
Reward,MostlyReward,j,1156,3,59,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1073,4,60,74,0.5,0.5,0.5
Reward,MostlyReward,f,1070,5,61,74,0.5,0.5,0.5
Reward,MostlyReward,j,1194,6,62,74,0.5,0.5,0.5
Reward,MostlyReward,j,1063,7,63,74,0.5,0.5,0.5
Reward,MostlyReward,j,1020,0,0,75,0.5,0.5,0.5
Reward,MostlyReward,j,1166,1,1,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1980,2,2,75,0.5,0.5,0.5
Reward,MostlyReward,j,1560,3,3,75,0.5,0.5,0.5
Reward,MostlyReward,j,1347,4,4,75,0.5,0.5,0.5
Reward,MostlyReward,j,1647,5,5,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1234,6,6,75,0.5,0.5,0.5
Reward,MostlyReward,j,1675,7,7,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1132,0,8,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1141,1,9,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1075,2,10,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,3020,3,11,75,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1254,4,12,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1238,5,13,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1646,6,14,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1564,7,15,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1143,0,16,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1282,1,17,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1173,2,18,75,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1289,3,19,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1113,4,20,75,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1216,5,21,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1119,6,22,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1115,7,23,75,0.5,0.5,0.5
Reward,MostlyReward,j,1551,0,24,75,0.5,0.5,0.5
Reward,MostlyReward,j,1141,1,25,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1161,2,26,75,0.5,0.5,0.5
Reward,MostlyReward,j,1163,3,27,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1098,4,28,75,0.5,0.5,0.5
Reward,MostlyReward,j,1499,5,29,75,0.5,0.5,0.5
Reward,MostlyReward,j,1072,6,30,75,0.5,0.5,0.5
Reward,MostlyReward,j,1100,7,31,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1072,0,32,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,2622,1,33,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1103,2,34,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1105,3,35,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1175,4,36,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1177,5,37,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1055,6,38,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1091,7,39,75,0.5,0.5,0.5
Reward,MostlyReward,j,1142,0,40,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1106,1,41,75,0.5,0.5,0.5
Reward,MostlyReward,j,1091,2,42,75,0.5,0.5,0.5
Reward,MostlyReward,j,1251,3,43,75,0.5,0.5,0.5
Reward,MostlyReward,j,1083,4,44,75,0.5,0.5,0.5
Reward,MostlyReward,j,1619,5,45,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1355,6,46,75,0.5,0.5,0.5
Reward,MostlyReward,j,2301,7,47,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1051,0,48,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1075,1,49,75,0.5,0.5,0.5
Reward,MostlyPunishment,f,1055,2,50,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1415,3,51,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,2582,4,52,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1073,5,53,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1241,6,54,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1132,7,55,75,0.5,0.5,0.5
Reward,MostlyReward,j,1200,0,56,75,0.5,0.5,0.5
Reward,MostlyReward,j,1087,1,57,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1094,2,58,75,0.5,0.5,0.5
Reward,MostlyReward,j,1047,3,59,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1165,4,60,75,0.5,0.5,0.5
Reward,MostlyReward,j,1128,5,61,75,0.5,0.5,0.5
Reward,MostlyReward,j,1216,6,62,75,0.5,0.5,0.5
Reward,MostlyReward,j,1144,7,63,75,0.5,0.5,0.5
Reward,MostlyReward,f,1100,0,0,76,0.5,0.5,0.5
Reward,MostlyReward,f,1116,1,1,76,0.5,0.5,0.5
Punishment,MostlyReward,f,1207,2,2,76,0.5,0.5,0.5
Reward,MostlyReward,f,1410,3,3,76,0.5,0.5,0.5
Reward,MostlyReward,j,1591,4,4,76,0.5,0.5,0.5
Reward,MostlyReward,j,1551,5,5,76,0.5,0.5,0.5
Neutral,MostlyReward,j,1352,6,6,76,0.5,0.5,0.5
Reward,MostlyReward,f,1265,7,7,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1063,0,8,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1082,1,9,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1183,2,10,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1580,3,11,76,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1119,4,12,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1326,5,13,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1082,6,14,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1092,7,15,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1075,0,16,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1095,1,17,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1156,2,18,76,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1172,3,19,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1220,4,20,76,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1309,5,21,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1085,6,22,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1406,7,23,76,0.5,0.5,0.5
Reward,MostlyReward,j,1253,0,24,76,0.5,0.5,0.5
Reward,MostlyReward,j,1301,1,25,76,0.5,0.5,0.5
Punishment,MostlyReward,f,1099,2,26,76,0.5,0.5,0.5
Reward,MostlyReward,f,1157,3,27,76,0.5,0.5,0.5
Punishment,MostlyReward,j,1142,4,28,76,0.5,0.5,0.5
Reward,MostlyReward,f,1044,5,29,76,0.5,0.5,0.5
Reward,MostlyReward,f,1062,6,30,76,0.5,0.5,0.5
Reward,MostlyReward,f,1055,7,31,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1485,0,32,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1216,1,33,76,0.5,0.5,0.5
Reward,MostlyPunishment,j,1326,2,34,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1035,3,35,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1094,4,36,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1058,5,37,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1228,6,38,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1256,7,39,76,0.5,0.5,0.5
Reward,MostlyReward,f,1242,0,40,76,0.5,0.5,0.5
Neutral,MostlyReward,j,1407,1,41,76,0.5,0.5,0.5
Reward,MostlyReward,f,1055,2,42,76,0.5,0.5,0.5
Reward,MostlyReward,f,1109,3,43,76,0.5,0.5,0.5
Reward,MostlyReward,f,1170,4,44,76,0.5,0.5,0.5
Reward,MostlyReward,f,1253,5,45,76,0.5,0.5,0.5
Neutral,MostlyReward,j,1173,6,46,76,0.5,0.5,0.5
Reward,MostlyReward,j,1154,7,47,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1428,0,48,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1115,1,49,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1075,2,50,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1272,3,51,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1322,4,52,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1049,5,53,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1075,6,54,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1137,7,55,76,0.5,0.5,0.5
Reward,MostlyReward,f,1067,0,56,76,0.5,0.5,0.5
Reward,MostlyReward,f,1161,1,57,76,0.5,0.5,0.5
Punishment,MostlyReward,j,1307,2,58,76,0.5,0.5,0.5
Reward,MostlyReward,f,1137,3,59,76,0.5,0.5,0.5
Punishment,MostlyReward,j,1129,4,60,76,0.5,0.5,0.5
Reward,MostlyReward,j,1123,5,61,76,0.5,0.5,0.5
Reward,MostlyReward,f,1180,6,62,76,0.5,0.5,0.5
Reward,MostlyReward,j,1230,7,63,76,0.5,0.5,0.5
Reward,MostlyReward,f,1081,0,0,77,0.5,0.5,0.5
Reward,MostlyReward,f,1118,1,1,77,0.5,0.5,0.5
Punishment,MostlyReward,f,3090,2,2,77,0.5,0.5,0.5
Reward,MostlyReward,f,1174,3,3,77,0.5,0.5,0.5
Reward,MostlyReward,j,1227,4,4,77,0.5,0.5,0.5
Reward,MostlyReward,j,1238,5,5,77,0.5,0.5,0.5
Neutral,MostlyReward,j,1121,6,6,77,0.5,0.5,0.5
Reward,MostlyReward,f,1422,7,7,77,0.5,0.5,0.5
Reward,MostlyPunishment,j,1342,0,8,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1890,1,9,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1088,2,10,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1377,3,11,77,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1182,4,12,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1098,5,13,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1437,6,14,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1212,7,15,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1180,0,16,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1178,1,17,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1278,2,18,77,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1091,3,19,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1220,4,20,77,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1105,5,21,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1261,6,22,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1412,7,23,77,0.5,0.5,0.5
Reward,MostlyReward,f,1199,0,24,77,0.5,0.5,0.5
Reward,MostlyReward,f,1306,1,25,77,0.5,0.5,0.5
Punishment,MostlyReward,j,1214,2,26,77,0.5,0.5,0.5
Reward,MostlyReward,j,1108,3,27,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1143,4,28,77,0.5,0.5,0.5
Reward,MostlyReward,f,1163,5,29,77,0.5,0.5,0.5
Reward,MostlyReward,f,1436,6,30,77,0.5,0.5,0.5
Reward,MostlyReward,f,1533,7,31,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1138,0,32,77,0.5,0.5,0.5
